Part,Sentence,ann1,ann2,ann3
SentIAnno5,"So konnte die Wahl des bulgarischen Volkes auf keinen geeigneteren Throncandidaten gelenkt werden, als auf einen aus deutscher Heimat und deutschem Heere hervorgegangenen Prinzen, welcher durch seine Familienbeziehungen dem russischen wie österreichischen Hofe so nahe steht. Paris, 30.",positive,positive,positive
SentIAnno5,"April. Schon ein Mal hatte ich an dieser Stelle eine kurze Charakteristik jener Correspondenten gegeben, welche — meist jüdischer Abkunft — wenn sie nach Bulgarien als Specialberichterstatter kommen, auch hier ihre Stammeseigenschaften nicht einmal etliche Tagehindurch verleugnen können; sie wollen auf jeden Fall ein Geschäft machen, wo sich in doppelter und dreifacher Richtung ein „Rebach“ herausschlagen ließe.",negative,neutral,mixed
SentIAnno5,"Anfänglich ging es, aber jetzt sind die Bulgaren selbst schon durch Erfahrung klüger geworden und sie wissen diese Sorte Journalisten nicht nur mündlich, sondern auch schriftlich ganz vorzüglich zu schildern, und sie warnen vorderartigen Correspondenten sowohl die Regierung wie auch das Publicum.",mixed,neutral,neutral
SentIAnno5,"Als sie sich entschlossen haben, zu kommen, waren sie wahrscheinlich der Ansicht, daß die bulgarische Regierung ihrer gar sehr bedürfe.",negative,neutral,neutral
SentIAnno5,"Von einer begeisterten Stimmung läßt sich unter wichen Umständen nicht reden; auch unterblieben auf diese Weise viele von Seite der Opposition vorbereitete Demonstrationen zu Gunsten Macedoniens. Zum Ausweise der bulgarischen Nationalbank habe ich nachzutragen, daß sie auch auf Hypotheken Darlehen bewilligt.",neutral,neutral,neutral
SentIAnno5,"Das stellt uns eine schöne Generation für die nächste Zukunft in Aussicht! Bulgarien. Die serbisch=bulgarischen Beziehungen. Die Spannung zwischen Serbien und Bulgarien wird, wie es scheint, immer größer und in politischen Kreisen.",mixed,negative,mixed
SentIAnno5,"Die officiöse „Bukgarie“ meint, die serbischen Radicalen wollen als russische Marionetten einen Conflict schaffen, um sich für Slivnitza zu rächen. Wenn derselbe abweislich, so nehme Bulgarien den Fehdehandschuh auf und fürchte nicht den Krieg, dessen Frucht die Unabhängigkeit, vielleicht ein Gebietszuwachs Bulgariens sein werden werden werden.",negative,mixed,mixed
SentIAnno5,"geführt hatte, und in welcher deren Intervention gegen die Einsetzung der bulgarischen Bischöfe in Macedonien nachgesucht wurde. Seite 2 Wien.",negative,neutral,neutral
SentIAnno5,Im Namen der Bulgaren antworteten der Schriftsteller Stojanoff in böhmischer und Professor Garbanoff in bulgarischer Sprache.,negative,neutral,neutral
SentIAnno5,"Die Wahlen für die große Nationalversammlung, welche zusammentritt, um ihr Votum über die geplante Verfassungsänderung abzugeben, sind heute in ganz Bulgarien in vollster Ruhe und ohne Zwischenfall vor sich gegangen.",positive,positive,neutral
SentIAnno5,"— Im grellsten Lichte erscheint die Abnormität unserer Verhältnisse durch den Umstand, daß, während der dalmatinische Landtag sich corpore nach Wien begibt, um den Strebungen seiner Minorität (dreizehn gegen neunundzwanzig) bezüglich der Union mit Kroatien entgegen- zu wirken, der kroatische Landtag bei Seiner Majestät um die Vereinigung Dalmatiens mit Kroatien als eine Rechtsconsequenz petitionirt, und gegen- dendige Vornahme der Wahlen, damit schließlich zu jener des Bürgermeisters geschritten werden könne. Einer Interpellation Steudl's, was mit der Eingabe Much's, betreffend die Errichtung eines Denkmales für die im März 1848 Gefallenen, geschehen sei, wird von Seite des Alterspräsidenten dahin begegnet, daß dieser Gegenstand eingelangt und in der nächsten Versammlung vorgetragen werden könne. Ein weiterer Antrag, dem Herrn Mauthner für sein ersprießliches und gemeinnütziges Wirken die große goldene Salvator=Medaille zu verleihen, wird einstimmig angenommen.",negative,mixed,mixed
SentIAnno5,"Majestät nach den Gründen gefragt habe, weßhalb wir keine Deputirten zum croatischen Landtag senden und die Worte hinzufügte: „Das, was Ihr wünscht, wird nicht geschehen.“",negative,negative,neutral
SentIAnno5,"Er berief sich auf die historisch begründeten Rechte der freien Stadt Fiume, auf das lebhafte Sehnen derselben, der ungarischen Krone direkt anzugehören, auf das Resultat der stattgefundenen Abstimmung, welche deutlich die Meinung der Bevölkerung wiedergab, auf die Unverträglichkeit (ineompuibilitä) der croatischen Regierung, welche sich die Gemüther der Fiumaner entfremdete, auf die Gewalt, mit der mangegen die Freiheit der Sprache auftritt, auf die Territorialverletzung, indem man diesen Boden dem Comitate annexiren will, das jetzt den Namen Fiume's angenommen hat.",negative,neutral,mixed
SentIAnno5,"— Seitens der Grenzabgeordneten erwiedert diesen Gruß der bekannte Grenzadvocat Berlin, Statthaltereirath Battio stellt den Antrag, es mögen in den Ausschuß zur Vorbereitung des Gesetzvorschlages. Betreff der Vertretung der Grenze am kroatisch=slavonischen Landtage und Aufhebung des Grenzinstitutes auch einige von den Grenzdeputirten aufgenommen werden.Se.",neutral,neutral,neutral
SentIAnno5,"Hätte das Volk richtige Begriffe von Nationalität 5c., so würde man die benachbarten Slovenen nicht mit Krainec und Stairec benennen und gegen den Serben anders gefinnt kem. sein.",negative,negative,negative
SentIAnno5,"Sowie sich die Lage der Dinge beurtheilen läßt, dürften die Montenegriner allerdings im Nachtheile sein.",negative,neutral,neutral
SentIAnno5,"Die croatische Hofkanzlei hat sich nämlich dahin geäußert, daß es der in Aussicht gestellten Synode zu überlassen wäre, die Benennung festzustellen.",neutral,neutral,neutral
SentIAnno5,Wahrscheinlich stehe die Einführung der serbischen Sprache als Amtssprache bevor.,neutral,neutral,neutral
SentIAnno5,"Dieser sprach in einer Anrede an die Versammlung die Ueberzeugung aus, daß binnen ganz kurzer Zeit der croatische und ungarische Landtag einberufen werden, und daß deren erste Aufgabe die Ordnung des Verhältnisses zwischen Croatien und Ungarn sein wird. Nach „M.",neutral,neutral,neutral
SentIAnno5,"Aus Anordnung des Commissärs wurde zur Behandlung der ökonomischen Fragen ein Municipium aus 24 Personen ernannt; die Aufhebung des Magistrats wurde bestätigt; Maßregeln, welche die Verstimmung nicht beseitigen konnten, da die vorzüglichste Ursache der Unzufriedenheit Fiume's, die Einverleibung der Stadt in ein kroatisches Comitat, hiedurch nicht behoben, dagegen ihr die kroatische Sprache als Amtssprache aufgenöthigt und ihr das Recht der freien Wahl der Beamten entzogen wurde.Siebenbürgen.",negative,neutral,mixed
SentIAnno5,"Ein Agramer Korrespondent des „Bocsi Hradü“ erfährt, daß an dem kroatischen Landtag vor der Verhandlung der staaterechtlichen Fragen das neue Wahlgesetz, sowie die Erledigung einiger dringenden Provinzialangelegenheiten zur Sprache.",neutral,neutral,neutral
SentIAnno5,Das Zengrger Capitel hat den Domherrn Anton Sokoliä und das Fiumaner Capitel den Domherrn Ivan Fiamin zu Deputirten für den kroatischen Landtag gewählt.,neutral,neutral,neutral
SentIAnno5,aussäen würden. Ein anderes Hinderniß gegen die Anwendung des strengen Parlamentarismus ist die Forderung autonomer Landesregierungen für die einzelnen Länder jenseits der Leitha und die siebenbürgische und kroatische Frage diesseits der Leitha.,neutral,neutral,mixed
SentIAnno5,"fort, hält in ihrem gesunden Kernfest an den Prinzipien, welche im Jahre 1848, hoch erhoben auf der Fahne Kroatiens, von diesem zur Rettung der Monarchie mit schweren freiwilligen Opfern an Gut und Blut zur Geltung gebracht worden waren, — an den Prinzipien, deren wesentliches Postulat in den Worten ausgedrückt ist: „Die Machtstellung der Monarchie durch eine gemeinsame Behandlung der höchsten Staatsaus- gaben zu wahren.",neutral,neutral,mixed
SentIAnno5,"„Selbst dann, als die national=liberale Partei in Kroatien durch die Regierungsautorität zum Stillschweigen und zur Passivität verurtheilt war, haben sich aus ihrem Lager Stimmen erhoben, welche laut für den Weg der Vereinbarung, der Verständigung mit den legalen Vertretern der berechtigten Völker auf Grundlage des kaiserlichen Diploms vom 20.",mixed,neutral,mixed
SentIAnno5,"„Die liberalen Patrioten Kroatiens theilen nicht die Besorgnisse derjenigen, die aus der altherkömmlichen Stilsorm des königlichen Rescriptes, womit der ungarische Landtag einberufen wird, eine Gefahr für die Integrität und wieder erlangte Autonomie dieses unseres Königreiches herauslesen wollen.",positive,neutral,positive
SentIAnno5,"Und dann: „Frei ist die Bahn, welche mit Beachtung des legitimen Rechtes zur Verständigung führt“ und auf dieser Bahn werden die Patrioten Kroatiens das gute Recht ihres Landes gegen etwaige ungerechte Ansprüche ebenso zu wahren und zu vertheidigen wissen, wie sie es bisher unter so vielen Anfechtungen zu wahren und zu retten gewußt haben. Was aber die liberalen Patrioten in Kroatien von den Wirkungen des großen Staatsaktes vom 20.",positive,positive,positive
SentIAnno5,"— „Solche sind die Gesinnungen, Ansichten und Hoffnungen, mit denen die liberal gesinnten Patrioten Kroatiens das männlich offene Wort Ihres Herrn und Königs begrüßen.",positive,neutral,positive
SentIAnno5,"Schonfrüher würde der Deputation mitgetheilt, daß die croatische Hofkanzlei mit der Gesetzesauslegung der fusionirten Partei vollkommen einverstanden sei, und daß demnach die nicht pensicirten Landtagsmitglieder kein Recht haben, die Würdenträger des Landtages zu wählen.",neutral,neutral,neutral
SentIAnno5,"Die Consequenzen der kaiserlichen Erklärung liegen an der Hand — die Mißverständnisse werden beseitigt und die gestern telegraphisch gemeldete Constituirung des Landtages gehört demnach in das Bereich der — nicht vollendeten Thatsachen. Dringender aber als je stellt sich das Bedürfniß heraus, die Differenzen zwischen den einzelnen Parteien durch einen patriotischen Staatsmann zu überbrücken, der es verstehen wurde, gleichmäßig die wohlverstandenen Interessen Croatiens und der Gesammtmonarchie zu wahren.— (Reise des Patriarchen Maschirevics.",positive,positive,mixed
SentIAnno5,"Vorigen Samstag besuchte er den ungarischen Hofkanzler, der ihm versicherte, man erkenne ungarischerseits die Rechte Croatiens vollständig an, aber man wünsche sehnlichst den Ausgleich und dieser könne nur erzielt werden, wenn man sich vorhermit Croatien verständige.",positive,neutral,neutral
SentIAnno5,"Dr. Subotic macht ein Amendement, welches so lautet: Der croatisch=serbischen Nation der Ausdruck unserer“ würde demnach gänzlich entfallen).",negative,neutral,neutral
SentIAnno5,"Obergespan Kukuljevic wünscht, man möge sagen „unserer“ Nation, dem Namen nach kroatischen und serbischen.",neutral,neutral,neutral
SentIAnno5,"Ich habe nicht die Absicht, gegen die kroatische und serbische Nation anzukämpfen, aber ich als ein freier Slavonier hege den Wunsch, daß an der betreffenden Stelle auch der Ausdruck „slavonisch“ eingereiht werden.Dr.",neutral,neutral,neutral
SentIAnno5,"Cepulic wünscht dem Dr. Miletic, er möge die croatische und serbische Nation mit demselben Enthusiasmus am ungarischen Landtage, wie auf diesem vertreten. Cepulic bemerkte, er sei ein Küstenländer, und er muße fordern, daß der Ausdruck; Prangrski (küstenländisch!",neutral,neutral,neutral
SentIAnno5,"Vranicani bemerkte, der serbische Congreß heißt nur serbisch, aber nicht „croatisch=serbisch"" — Bei der hierauf erfolgten Abstimmung wurde die Redaction des Adreßcomité mit Stimmenmehrheit angenommen. Deutschland. München, 28.",neutral,neutral,neutral
SentIAnno5,Gegenwärtig erwartet man unganscherseits die Antwort und Erklärung der kroatischen Deputation auf die von der ungarischen Deputation jüngst festgestellten Punkte. Von dieser Erklärung der croatischen Deputation wird auch die Eröffnung der meritorischen Verhandlungen und die Art ihrer Fortsetzung abhängen.,neutral,neutral,neutral
SentIAnno5,"Dasselbe stellt den weiland Feldzeugmeister und Banus von Croatien, Grafen Jelacic in voller Uniform mit der „Kabanicza“, die Brust mit zahlreichen Orden geschmückt, hoch zu Rosse fitzend, dar-",neutral,neutral,neutral
SentIAnno5,"Regierung, daß von den öffentlichen Blättern, die in Croatien herausgegeben werden, selbst solchen, von denen man voraussetzt, daß sie nicht ohne Berührung mit der Regierung sind, bezüglich des Ausgleiches mit Ungarn, der Gestaltung der Verfassungsverhältnisse des Gesammtreiches und insbesonders der künftigen staatsrechtlichen Beziehungen Croatiens zum Gesammtreiche und zum Königreiche Ungarn eine Sprache führen, welche für alle, die mit den Ansichten der Regierung und ihre Haltung, welchesie nach den bestimmt ausgesprochenen Willen Sr. k. k. apost. Majestät in dieser Frage inne zu halten verpflichtet ist, zu einer vollen Mißdeutung derselben führen und die Vermuthung begründen müssen, als bewege die Regierung sich diesfalls auf einem Parteistandpunkte.",negative,neutral,negative
SentIAnno5,"Selbstverständlich müßte sowohl bei der Krönung, als bei Feststellung des Inauguraldiploms, so wie auch bei den Delegationen Croatien seine constitutionelle Einflußnahme gewahrt bleiben.",neutral,neutral,neutral
SentIAnno5,"Was neben diesen zwei Grundbedingungen Croatien zur Erweiterung seiner Autonomie auf legislatorischem oder administrativem Gebiete beansprucht, kann der gegenseitigen Vereinbarung überlassen bleiben.",neutral,neutral,neutral
SentIAnno5,"d. M. gefaßten, dem croatischen Landtage mitzutheilenden Beschlusse des ungarischen Reichstes Ausdruck gefunden: — trage ich Meinem croatischen Hofkanzler in Einem auf, daß er die Stadt und den Bezirk Fiume zum Erscheinen an dem bereits einberufenen croatischen Landtage auffordere.",neutral,neutral,neutral
SentIAnno5,"aus Wien: „Es war ursprünglich in der Absicht der Regierung, unmittelbar nach Durchführung der Comitats=Restauration mit der Auslösung der croatischen Hofkanzlei vorzugehen und die Agenden derselben als Sectionen den betreffenden ungarischen Ministerien zuzuweisen.",neutral,neutral,neutral
SentIAnno5,"Um die kaum besänftigten Gemüther neuerdings in Aufruhr zu bringen, weiß ein Pester Blatt ganz schreckliche Dinge aus Croatien, hauptsächlich aber aus der Militärgreuze zu berichten.",negative,negative,negative
SentIAnno5,"Dieser Bahnrichtung durch das Pozeganer Comitat scheint auch die Stimmung der ungarischen Regierung und Legislative günstig zu sein, eben aus dem Grunde, weil man in Folge des diesfälligen Beschlusses des Agramer Landtags, durch die Zustimmung zu demselben Croatien und Slavonien einen Gefallen zu erweisen glaubt.",positive,neutral,mixed
